Group,Sex,Age_Group,Data,Fit_Mode,Segment_Years,Segment_Start,Segment_End,N,Slope,Intercept,r
Chilean,Female,5-40,Training,linear,all,5.096851,40.0,8505,-0.11897545995372472,1.990837169450789,-0.47670024280999745
Chilean,Female,5-40,Training,continuous_piecewise,5,5.0,10.0,1524,-0.2150764265794914,2.3496988115199553,0.6556170414011476
Chilean,Female,5-40,Training,continuous_piecewise,5,10.0,15.0,2207,0.039873115478792465,-0.19979660906288332,0.6556170414011476
Chilean,Female,5-40,Training,continuous_piecewise,5,15.0,20.0,1038,-0.0004881765634002777,0.40562277157000803,0.6556170414011476
Chilean,Female,5-40,Training,continuous_piecewise,5,20.0,25.0,2125,-0.1970438201150251,4.3367356426025045,0.6556170414011476
Chilean,Female,5-40,Training,continuous_piecewise,5,25.0,30.0,928,-0.14075124753700907,2.9294213281521033,0.6556170414011476
Chilean,Female,5-40,Training,continuous_piecewise,5,30.0,35.0,455,-0.46008051462138017,12.509299340683237,0.6556170414011476
Chilean,Female,5-40,Training,continuous_piecewise,5,35.0,40.0,228,-1.2514496423532757,40.20721881129958,0.6556170414011476
Chilean,Female,5-40,Observed,linear,all,19.0,32.0,27,-0.4534036919349059,13.491639427718386,-0.4171406871051695
Chilean,Female,5-40,Observed,continuous_piecewise,5,15.0,20.0,2,1.999994869933874,-35.938493876262136,0.5446435480521205
Chilean,Female,5-40,Observed,continuous_piecewise,5,20.0,25.0,13,-0.21352067593944057,8.331817041204154,0.5446435480521205
Chilean,Female,5-40,Observed,continuous_piecewise,5,25.0,30.0,9,-0.7114896532894204,20.781041474953646,0.5446435480521205
Chilean,Female,5-40,Observed,continuous_piecewise,5,30.0,35.0,3,-2.0261394397779364,60.220535069609134,0.5446435480521205
Chilean,Male,5-40,Training,linear,all,5.016997,40.0,7541,-0.12116577593919742,1.9628249441094614,-0.49142152883042595
Chilean,Male,5-40,Training,continuous_piecewise,5,5.0,10.0,1345,-0.2473569079962775,2.688472711955659,0.6518868539598823
Chilean,Male,5-40,Training,continuous_piecewise,5,10.0,15.0,2408,0.008851632694090089,0.12638730505198303,0.6518868539598823
Chilean,Male,5-40,Training,continuous_piecewise,5,15.0,20.0,918,0.030315528866711433,-0.19557113753733724,0.6518868539598823
Chilean,Male,5-40,Training,continuous_piecewise,5,20.0,25.0,1466,-0.16925208404531006,3.7957811207030927,0.6518868539598823
Chilean,Male,5-40,Training,continuous_piecewise,5,25.0,30.0,748,-0.18990702126046483,4.312154551081962,0.6518868539598823
Chilean,Male,5-40,Training,continuous_piecewise,5,30.0,35.0,438,-0.4773094673659678,12.934227934247051,0.6518868539598823
Chilean,Male,5-40,Training,continuous_piecewise,5,35.0,40.0,218,-0.9595761127980972,29.813560524371578,0.6518868539598823
Chilean,Male,5-40,Observed,linear,all,18.0,32.0,56,-0.527207336746153,13.520949159089703,-0.4855924333736645
Chilean,Male,5-40,Observed,continuous_piecewise,5,15.0,20.0,13,0.24141564325775258,-0.7091576183943773,0.5305919876572397
Chilean,Male,5-40,Observed,continuous_piecewise,5,20.0,25.0,28,-1.0132740936576257,24.384637119913187,0.5305919876572397
Chilean,Male,5-40,Observed,continuous_piecewise,5,25.0,30.0,10,0.051187820196481076,-2.22691072643948,0.5305919876572397
Chilean,Male,5-40,Observed,continuous_piecewise,5,30.0,35.0,5,-1.9979876127687606,59.24835226251778,0.5305919876572397
Chilean,Female,5-40,Training,linear,all,5.096851,40.0,8505,-0.11897545995372472,1.990837169450789,-0.47670024280999745
Chilean,Female,5-40,Training,continuous_piecewise,10,5.0,15.0,3731,0.0324752833897619,0.00031732474163948513,0.6490453075000641
Chilean,Female,5-40,Training,continuous_piecewise,10,15.0,25.0,3163,-0.07143091638795034,1.558910321407323,0.6490453075000641
Chilean,Female,5-40,Training,continuous_piecewise,10,25.0,35.0,1383,-0.298110853248551,7.22590874292234,0.6490453075000641
Chilean,Female,5-40,Training,continuous_piecewise,10,35.0,40.0,228,-1.3656207654583048,44.588755670263716,0.6490453075000641
Chilean,Female,5-40,Observed,linear,all,19.0,32.0,27,-0.4534036919349059,13.491639427718386,-0.4171406871051695
Chilean,Female,5-40,Observed,continuous_piecewise,10,15.0,25.0,15,0.07810036569146259,1.4145315214438343,0.5215265999469121
Chilean,Female,5-40,Observed,continuous_piecewise,10,25.0,35.0,12,-0.9515148244747992,27.15491127560038,0.5215265999469121
Chilean,Male,5-40,Training,linear,all,5.016997,40.0,7541,-0.12116577593919742,1.9628249441094614,-0.49142152883042595
Chilean,Male,5-40,Training,continuous_piecewise,10,5.0,15.0,3753,-0.006997110828545577,0.41462925858119865,0.6456404785475847
Chilean,Male,5-40,Training,continuous_piecewise,10,15.0,25.0,2384,-0.03802931267226743,0.8801122862370264,0.6456404785475847
Chilean,Male,5-40,Training,continuous_piecewise,10,25.0,35.0,1186,-0.33409558741127726,8.281769154712272,0.6456404785475847
Chilean,Male,5-40,Training,continuous_piecewise,10,35.0,40.0,218,-1.066006384819522,33.89864706400084,0.6456404785475847
Chilean,Male,5-40,Observed,linear,all,18.0,32.0,56,-0.527207336746153,13.520949159089703,-0.4855924333736645
Chilean,Male,5-40,Observed,continuous_piecewise,10,15.0,25.0,41,-0.6888952121444009,16.888469213022518,0.4998792971996994
Chilean,Male,5-40,Observed,continuous_piecewise,10,25.0,35.0,15,-0.2358552463190834,5.562470067389581,0.4998792971996994
